"","Q202M.log2FoldChange","Q202M.padj","Q802M.log2FoldChange","Q802M.padj","Q922M.log2FoldChange","Q922M.padj","Q1112M.log2FoldChange","Q1112M.padj","Q1402M.log2FoldChange","Q1402M.padj","Q1752M.log2FoldChange","Q1752M.padj","Q206m.log2FoldChange","Q206m.padj","Q806m.log2FoldChange","Q806m.padj","Q926m.log2FoldChange","Q926m.padj","Q1116m.log2FoldChange","Q1116m.padj","Q1406m.log2FoldChange","Q1406m.padj","Q1756m.log2FoldChange","Q1756m.padj","Q2010m.log2FoldChange","Q2010m.padj","Q8010m.log2FoldChange","Q8010m.padj","Q9210m.log2FoldChange","Q9210m.padj","Q11110m.log2FoldChange","Q11110m.padj","Q14010m.log2FoldChange","Q14010m.padj","Q17510m.log2FoldChange","Q17510m.padj"
"Dcps",-0.0186392920149516,0.711743306164316,0.016934024561851,0.722839928894174,0.016934024561851,0.722839928894174,0.016934024561851,0.722839928894174,0.016934024561851,0.722839928894174,0.016934024561851,0.722839928894174,0.188458593769273,0.000531735729060814,-0.117818505976615,5.64450028739119e-05,-0.117818505976615,5.64450028739119e-05,-0.117818505976615,5.64450028739119e-05,-0.117818505976615,5.64450028739119e-05,-0.117818505976615,5.64450028739119e-05,9.39260158797492e-06,0.999394469153369,0.000120946969217347,0.999394469153369,0.000120946969217347,0.999394469153369,0.000120946969217347,0.999394469153369,0.000120946969217347,0.999394469153369,0.000120946969217347,0.999394469153369
"Dctn1",-0.000535501953653914,0.987752370306697,-0.000589470378535122,0.956597534048944,-0.000589470378535122,0.956597534048944,-0.000589470378535122,0.956597534048944,-0.000589470378535122,0.956597534048944,-0.000589470378535122,0.956597534048944,0.247819298859552,4.76133027653981e-07,0.350668604567515,0.00287886338971978,0.350668604567515,0.00287886338971978,0.350668604567515,0.00287886338971978,0.350668604567515,0.00287886338971978,0.350668604567515,0.00287886338971978,-4.57629666962307e-05,0.999394469153369,-9.68503925567151e-06,0.999394469153369,-9.68503925567151e-06,0.999394469153369,-9.68503925567151e-06,0.999394469153369,-9.68503925567151e-06,0.999394469153369,-9.68503925567151e-06,0.999394469153369
"Dctn4",-0.0091262665779218,0.824209415280447,0.0103153742195322,0.796853989917013,0.0103153742195322,0.796853989917013,0.0103153742195322,0.796853989917013,0.0103153742195322,0.796853989917013,0.0103153742195322,0.796853989917013,-0.0497393226596027,0.0827602965520063,0.0143647124332188,0.709540922695466,0.0143647124332188,0.709540922695466,0.0143647124332188,0.709540922695466,0.0143647124332188,0.709540922695466,0.0143647124332188,0.709540922695466,0.000148706896613939,0.999394469153369,5.82307135564853e-06,0.999394469153369,5.82307135564853e-06,0.999394469153369,5.82307135564853e-06,0.999394469153369,5.82307135564853e-06,0.999394469153369,5.82307135564853e-06,0.999394469153369
"Dcxr",-0.000512262420167809,0.978556226974141,0.00500818625635503,0.83204381035265,0.00500818625635503,0.83204381035265,0.00500818625635503,0.83204381035265,0.00500818625635503,0.83204381035265,0.00500818625635503,0.83204381035265,0.036594554146156,0.649709805312447,0.0150022591652359,0.850189901842195,0.0150022591652359,0.850189901842195,0.0150022591652359,0.850189901842195,0.0150022591652359,0.850189901842195,0.0150022591652359,0.850189901842195,2.17973363294669e-06,0.999394469153369,-1.65203736170797e-05,0.999394469153369,-1.65203736170797e-05,0.999394469153369,-1.65203736170797e-05,0.999394469153369,-1.65203736170797e-05,0.999394469153369,-1.65203736170797e-05,0.999394469153369
"Ddah1",-0.00286505389172532,0.946705599792091,-0.00755706936985606,0.839839698980882,-0.00755706936985606,0.839839698980882,-0.00755706936985606,0.839839698980882,-0.00755706936985606,0.839839698980882,-0.00755706936985606,0.839839698980882,-0.0681788093499582,0.0916491462760825,0.164328516517891,1.29417969109892e-06,0.164328516517891,1.29417969109892e-06,0.164328516517891,1.29417969109892e-06,0.164328516517891,1.29417969109892e-06,0.164328516517891,1.29417969109892e-06,-1.08359272820866e-06,0.999394469153369,-6.93642650597604e-05,0.999394469153369,-6.93642650597604e-05,0.999394469153369,-6.93642650597604e-05,0.999394469153369,-6.93642650597604e-05,0.999394469153369,-6.93642650597604e-05,0.999394469153369
"Ddb1",-0.00710219466586468,0.863411799400235,0.00368266588826943,0.791370497665325,0.00368266588826943,0.791370497665325,0.00368266588826943,0.791370497665325,0.00368266588826943,0.791370497665325,0.00368266588826943,0.791370497665325,0.00716279307445251,0.835510560279702,0.222050868937433,0.00483260766203324,0.222050868937433,0.00483260766203324,0.222050868937433,0.00483260766203324,0.222050868937433,0.00483260766203324,0.222050868937433,0.00483260766203324,-9.04838129165485e-05,0.999394469153369,-1.1653214460443e-05,0.999394469153369,-1.1653214460443e-05,0.999394469153369,-1.1653214460443e-05,0.999394469153369,-1.1653214460443e-05,0.999394469153369,-1.1653214460443e-05,0.999394469153369
"Ddhd1",0.0115618903890613,0.765608432166875,-0.0165643127991283,0.722839928894174,-0.0165643127991283,0.722839928894174,-0.0165643127991283,0.722839928894174,-0.0165643127991283,0.722839928894174,-0.0165643127991283,0.722839928894174,-0.11909146104966,0.000293186130999226,0.144423224317187,1.53400306899047e-06,0.144423224317187,1.53400306899047e-06,0.144423224317187,1.53400306899047e-06,0.144423224317187,1.53400306899047e-06,0.144423224317187,1.53400306899047e-06,1.80814631175937e-05,0.999394469153369,8.93649432953547e-06,0.999394469153369,8.93649432953547e-06,0.999394469153369,8.93649432953547e-06,0.999394469153369,8.93649432953547e-06,0.999394469153369,8.93649432953547e-06,0.999394469153369
"Ddit3",-0.00118149486365397,0.96891131109945,0.0101701844500024,0.781904352677772,0.0101701844500024,0.781904352677772,0.0101701844500024,0.781904352677772,0.0101701844500024,0.781904352677772,0.0101701844500024,0.781904352677772,0.28612975867569,1.12500866654663e-06,-0.122419248528602,0.000968862596738609,-0.122419248528602,0.000968862596738609,-0.122419248528602,0.000968862596738609,-0.122419248528602,0.000968862596738609,-0.122419248528602,0.000968862596738609,3.51206836167054e-05,0.999394469153369,-1.05793952333963e-05,0.999394469153369,-1.05793952333963e-05,0.999394469153369,-1.05793952333963e-05,0.999394469153369,-1.05793952333963e-05,0.999394469153369,-1.05793952333963e-05,0.999394469153369
"Ddit4l",-0.0112111415710429,0.711743306164316,-0.00285160812969317,0.886573038563022,-0.00285160812969317,0.886573038563022,-0.00285160812969317,0.886573038563022,-0.00285160812969317,0.886573038563022,-0.00285160812969317,0.886573038563022,-0.106780068770296,0.11110647250123,0.0434607908019881,0.562572178944643,0.0434607908019881,0.562572178944643,0.0434607908019881,0.562572178944643,0.0434607908019881,0.562572178944643,0.0434607908019881,0.562572178944643,1.63649683316953e-05,0.999394469153369,1.04228627445542e-05,0.999394469153369,1.04228627445542e-05,0.999394469153369,1.04228627445542e-05,0.999394469153369,1.04228627445542e-05,0.999394469153369,1.04228627445542e-05,0.999394469153369
"Ddn",0.0073701104276474,0.813277358144386,0.00195123886621231,0.939747159064787,0.00195123886621231,0.939747159064787,0.00195123886621231,0.939747159064787,0.00195123886621231,0.939747159064787,0.00195123886621231,0.939747159064787,0.00523532875897497,0.938763907499797,0.287156223149172,1.24327880923527e-05,0.287156223149172,1.24327880923527e-05,0.287156223149172,1.24327880923527e-05,0.287156223149172,1.24327880923527e-05,0.287156223149172,1.24327880923527e-05,-1.78346781173705e-05,0.999394469153369,-2.94433905840683e-06,0.999394469153369,-2.94433905840683e-06,0.999394469153369,-2.94433905840683e-06,0.999394469153369,-2.94433905840683e-06,0.999394469153369,-2.94433905840683e-06,0.999394469153369
"Ddx11",0.00891619486785551,0.711743306164316,0.0199633693169893,0.711743306164316,0.0199633693169893,0.711743306164316,0.0199633693169893,0.711743306164316,0.0199633693169893,0.711743306164316,0.0199633693169893,0.711743306164316,0.399924096241056,6.8149178944945e-06,-0.0204068465822509,0.64428114505516,-0.0204068465822509,0.64428114505516,-0.0204068465822509,0.64428114505516,-0.0204068465822509,0.64428114505516,-0.0204068465822509,0.64428114505516,-8.92786903427509e-06,0.999394469153369,7.17531212710316e-05,0.999394469153369,7.17531212710316e-05,0.999394469153369,7.17531212710316e-05,0.999394469153369,7.17531212710316e-05,0.999394469153369,7.17531212710316e-05,0.999394469153369
"Ddx21",0.0148050512828846,0.711743306164316,-0.00390825906849423,0.736287714218459,-0.00390825906849423,0.736287714218459,-0.00390825906849423,0.736287714218459,-0.00390825906849423,0.736287714218459,-0.00390825906849423,0.736287714218459,0.0320269034032328,0.559831765357584,1.47239695051007,1.10574293614148e-21,1.47239695051007,1.10574293614148e-21,1.47239695051007,1.10574293614148e-21,1.47239695051007,1.10574293614148e-21,1.47239695051007,1.10574293614148e-21,-1.06816739776805e-05,0.999394469153369,8.62292825755765e-06,0.999394469153369,8.62292825755765e-06,0.999394469153369,8.62292825755765e-06,0.999394469153369,8.62292825755765e-06,0.999394469153369,8.62292825755765e-06,0.999394469153369
"Ddx23",-0.00452273828500716,0.908687026469001,-0.00470928433047047,0.898599392649296,-0.00470928433047047,0.898599392649296,-0.00470928433047047,0.898599392649296,-0.00470928433047047,0.898599392649296,-0.00470928433047047,0.898599392649296,0.137423932101996,0.000189101815821299,-0.00476702369362448,0.932479107648219,-0.00476702369362448,0.932479107648219,-0.00476702369362448,0.932479107648219,-0.00476702369362448,0.932479107648219,-0.00476702369362448,0.932479107648219,-0.000105236205541315,0.999394469153369,-5.34274921488648e-05,0.999394469153369,-5.34274921488648e-05,0.999394469153369,-5.34274921488648e-05,0.999394469153369,-5.34274921488648e-05,0.999394469153369,-5.34274921488648e-05,0.999394469153369
"Ddx24",-0.0460095899931532,0.595244322600708,0.00962352222703203,0.770781253451961,0.00962352222703203,0.770781253451961,0.00962352222703203,0.770781253451961,0.00962352222703203,0.770781253451961,0.00962352222703203,0.770781253451961,0.0164885323860333,0.59267477059092,-0.14949053131858,0.00071079792816768,-0.14949053131858,0.00071079792816768,-0.14949053131858,0.00071079792816768,-0.14949053131858,0.00071079792816768,-0.14949053131858,0.00071079792816768,-0.000122528313345538,0.999394469153369,7.32439995087278e-05,0.999394469153369,7.32439995087278e-05,0.999394469153369,7.32439995087278e-05,0.999394469153369,7.32439995087278e-05,0.999394469153369,7.32439995087278e-05,0.999394469153369
"Ddx25",-0.00639578727792214,0.871067603254247,0.00325848774946669,0.830760741086637,0.00325848774946669,0.830760741086637,0.00325848774946669,0.830760741086637,0.00325848774946669,0.830760741086637,0.00325848774946669,0.830760741086637,-0.00741956453006605,0.868209458801276,-0.0015163584651931,0.9867507560439,-0.0015163584651931,0.9867507560439,-0.0015163584651931,0.9867507560439,-0.0015163584651931,0.9867507560439,-0.0015163584651931,0.9867507560439,-7.2586827900285e-05,0.999394469153369,-8.15614912318262e-06,0.999394469153369,-8.15614912318262e-06,0.999394469153369,-8.15614912318262e-06,0.999394469153369,-8.15614912318262e-06,0.999394469153369,-8.15614912318262e-06,0.999394469153369
"Ddx27",-0.0051477286389756,0.894157488700649,-0.0130957172411518,0.75123962457756,-0.0130957172411518,0.75123962457756,-0.0130957172411518,0.75123962457756,-0.0130957172411518,0.75123962457756,-0.0130957172411518,0.75123962457756,0.218953381143109,1.47919899163171e-09,-0.14078441103425,4.89994231763394e-07,-0.14078441103425,4.89994231763394e-07,-0.14078441103425,4.89994231763394e-07,-0.14078441103425,4.89994231763394e-07,-0.14078441103425,4.89994231763394e-07,-7.57575201835925e-05,0.999394469153369,3.51556132467238e-05,0.999394469153369,3.51556132467238e-05,0.999394469153369,3.51556132467238e-05,0.999394469153369,3.51556132467238e-05,0.999394469153369,3.51556132467238e-05,0.999394469153369
"Ddx5",0.012402749940209,0.762337265085136,-0.0194165829620824,0.711743306164316,-0.0194165829620824,0.711743306164316,-0.0194165829620824,0.711743306164316,-0.0194165829620824,0.711743306164316,-0.0194165829620824,0.711743306164316,-0.0815711201199717,0.00450505933893769,0.418437886022857,1.08160696979694e-37,0.418437886022857,1.08160696979694e-37,0.418437886022857,1.08160696979694e-37,0.418437886022857,1.08160696979694e-37,0.418437886022857,1.08160696979694e-37,6.76040610368429e-05,0.999394469153369,1.25655093188531e-05,0.999394469153369,1.25655093188531e-05,0.999394469153369,1.25655093188531e-05,0.999394469153369,1.25655093188531e-05,0.999394469153369,1.25655093188531e-05,0.999394469153369
"Ddx54",-0.0115486966404048,0.725193252684181,0.00228529949411559,0.943891286581408,0.00228529949411559,0.943891286581408,0.00228529949411559,0.943891286581408,0.00228529949411559,0.943891286581408,0.00228529949411559,0.943891286581408,0.359701129714018,4.70937231408168e-11,0.0711343710314291,0.208337847927404,0.0711343710314291,0.208337847927404,0.0711343710314291,0.208337847927404,0.0711343710314291,0.208337847927404,0.0711343710314291,0.208337847927404,-3.99376375425325e-05,0.999394469153369,1.01043690037178e-05,0.999394469153369,1.01043690037178e-05,0.999394469153369,1.01043690037178e-05,0.999394469153369,1.01043690037178e-05,0.999394469153369,1.01043690037178e-05,0.999394469153369
"Ddx58",0.00297393713659318,0.902977764394781,-0.00460666177981003,0.799538576532199,-0.00460666177981003,0.799538576532199,-0.00460666177981003,0.799538576532199,-0.00460666177981003,0.799538576532199,-0.00460666177981003,0.799538576532199,0.0784962516958747,0.226064016861123,0.183785010510809,0.00961407977460601,0.183785010510809,0.00961407977460601,0.183785010510809,0.00961407977460601,0.183785010510809,0.00961407977460601,0.183785010510809,0.00961407977460601,3.77196409074696e-05,0.999394469153369,-1.15770446710319e-05,0.999394469153369,-1.15770446710319e-05,0.999394469153369,-1.15770446710319e-05,0.999394469153369,-1.15770446710319e-05,0.999394469153369,-1.15770446710319e-05,0.999394469153369
"Ddx6",0.00747539770732309,0.835905044800726,-0.0331735159809032,0.711743306164316,-0.0331735159809032,0.711743306164316,-0.0331735159809032,0.711743306164316,-0.0331735159809032,0.711743306164316,-0.0331735159809032,0.711743306164316,-0.191499026633257,3.92313865445901e-07,-0.0320960574129049,0.444718749449888,-0.0320960574129049,0.444718749449888,-0.0320960574129049,0.444718749449888,-0.0320960574129049,0.444718749449888,-0.0320960574129049,0.444718749449888,1.93465054926666e-05,0.999394469153369,3.12469569159081e-06,0.999394469153369,3.12469569159081e-06,0.999394469153369,3.12469569159081e-06,0.999394469153369,3.12469569159081e-06,0.999394469153369,3.12469569159081e-06,0.999394469153369
"Dek",-0.00330681951795306,0.926752918168389,-0.0190513644224126,0.711743306164316,-0.0190513644224126,0.711743306164316,-0.0190513644224126,0.711743306164316,-0.0190513644224126,0.711743306164316,-0.0190513644224126,0.711743306164316,-0.188183824245406,3.03837907944954e-05,0.0928656812881973,0.0375602437112336,0.0928656812881973,0.0375602437112336,0.0928656812881973,0.0375602437112336,0.0928656812881973,0.0375602437112336,0.0928656812881973,0.0375602437112336,5.56837954472362e-05,0.999394469153369,2.33501977959617e-05,0.999394469153369,2.33501977959617e-05,0.999394469153369,2.33501977959617e-05,0.999394469153369,2.33501977959617e-05,0.999394469153369,2.33501977959617e-05,0.999394469153369
"Denn2b",0.00573358006066806,0.835923285564158,-0.0103660425463974,0.736161838211999,-0.0103660425463974,0.736161838211999,-0.0103660425463974,0.736161838211999,-0.0103660425463974,0.736161838211999,-0.0103660425463974,0.736161838211999,0.05367683421021,0.358780776628633,-0.080472608403246,0.136862199648063,-0.080472608403246,0.136862199648063,-0.080472608403246,0.136862199648063,-0.080472608403246,0.136862199648063,-0.080472608403246,0.136862199648063,9.84704460641602e-06,0.999394469153369,-2.66934594123638e-06,0.999394469153369,-2.66934594123638e-06,0.999394469153369,-2.66934594123638e-06,0.999394469153369,-2.66934594123638e-06,0.999394469153369,-2.66934594123638e-06,0.999394469153369
"Derl2",0.018768162124158,0.711743306164316,-0.00408631770528999,0.916389783857467,-0.00408631770528999,0.916389783857467,-0.00408631770528999,0.916389783857467,-0.00408631770528999,0.916389783857467,-0.00408631770528999,0.916389783857467,-0.125091937305388,0.00464940699209552,0.106636718963402,0.00833673482267507,0.106636718963402,0.00833673482267507,0.106636718963402,0.00833673482267507,0.106636718963402,0.00833673482267507,0.106636718963402,0.00833673482267507,4.99454104441455e-05,0.999394469153369,2.96007364922291e-06,0.999394469153369,2.96007364922291e-06,0.999394469153369,2.96007364922291e-06,0.999394469153369,2.96007364922291e-06,0.999394469153369,2.96007364922291e-06,0.999394469153369
"Desi1",-0.00711575135534743,0.857486501293113,0.00583807307778362,0.859884715587759,0.00583807307778362,0.859884715587759,0.00583807307778362,0.859884715587759,0.00583807307778362,0.859884715587759,0.00583807307778362,0.859884715587759,-0.192862933548553,6.14062310190528e-10,-0.205575609856957,3.45522113546361e-06,-0.205575609856957,3.45522113546361e-06,-0.205575609856957,3.45522113546361e-06,-0.205575609856957,3.45522113546361e-06,-0.205575609856957,3.45522113546361e-06,9.31704508303827e-05,0.999394469153369,2.49670681129159e-05,0.999394469153369,2.49670681129159e-05,0.999394469153369,2.49670681129159e-05,0.999394469153369,2.49670681129159e-05,0.999394469153369,2.49670681129159e-05,0.999394469153369
"Dffa",0.00242764843957971,0.953875946203019,-0.00577776581343688,0.876366069545975,-0.00577776581343688,0.876366069545975,-0.00577776581343688,0.876366069545975,-0.00577776581343688,0.876366069545975,-0.00577776581343688,0.876366069545975,0.142764520479512,2.03597436261192e-05,-0.156277443295732,3.74456503510844e-05,-0.156277443295732,3.74456503510844e-05,-0.156277443295732,3.74456503510844e-05,-0.156277443295732,3.74456503510844e-05,-0.156277443295732,3.74456503510844e-05,-3.91980023449665e-05,0.999394469153369,5.16570497346086e-05,0.999394469153369,5.16570497346086e-05,0.999394469153369,5.16570497346086e-05,0.999394469153369,5.16570497346086e-05,0.999394469153369,5.16570497346086e-05,0.999394469153369
"Dgat2l6",0.00681479433365023,0.722745160997215,-0.0027792593872561,0.940018615940256,-0.0027792593872561,0.940018615940256,-0.0027792593872561,0.940018615940256,-0.0027792593872561,0.940018615940256,-0.0027792593872561,0.940018615940256,-0.0577863163235632,0.452601302681608,0.188266832222532,2.43665794184072e-05,0.188266832222532,2.43665794184072e-05,0.188266832222532,2.43665794184072e-05,0.188266832222532,2.43665794184072e-05,0.188266832222532,2.43665794184072e-05,-3.07144940639483e-05,0.999394469153369,1.28414538350273e-05,0.999394469153369,1.28414538350273e-05,0.999394469153369,1.28414538350273e-05,0.999394469153369,1.28414538350273e-05,0.999394469153369,1.28414538350273e-05,0.999394469153369
"Dgka",-0.00471069700178741,0.894251187423322,0.00104878977819408,0.979605786501438,0.00104878977819408,0.979605786501438,0.00104878977819408,0.979605786501438,0.00104878977819408,0.979605786501438,0.00104878977819408,0.979605786501438,0.0006201212109212,0.991417223048511,-0.0623326901051533,0.116288520334601,-0.0623326901051533,0.116288520334601,-0.0623326901051533,0.116288520334601,-0.0623326901051533,0.116288520334601,-0.0623326901051533,0.116288520334601,-4.87097232539321e-05,0.999394469153369,-3.19242483292436e-06,0.999394469153369,-3.19242483292436e-06,0.999394469153369,-3.19242483292436e-06,0.999394469153369,-3.19242483292436e-06,0.999394469153369,-3.19242483292436e-06,0.999394469153369
"Dgkb",0.00487959057340151,0.856192007400313,-0.00161504547326155,0.966540432457569,-0.00161504547326155,0.966540432457569,-0.00161504547326155,0.966540432457569,-0.00161504547326155,0.966540432457569,-0.00161504547326155,0.966540432457569,-0.119320039394104,0.0363154782742251,-0.0393564453183576,0.429217100672843,-0.0393564453183576,0.429217100672843,-0.0393564453183576,0.429217100672843,-0.0393564453183576,0.429217100672843,-0.0393564453183576,0.429217100672843,-4.10552781381565e-05,0.999394469153369,-6.12571575868044e-05,0.999394469153369,-6.12571575868044e-05,0.999394469153369,-6.12571575868044e-05,0.999394469153369,-6.12571575868044e-05,0.999394469153369,-6.12571575868044e-05,0.999394469153369
"Dgkz",-0.00654850969366868,0.851368051327223,-0.00373335704248386,0.928674234653564,-0.00373335704248386,0.928674234653564,-0.00373335704248386,0.928674234653564,-0.00373335704248386,0.928674234653564,-0.00373335704248386,0.928674234653564,0.0928692525153672,0.0298650607822413,-0.0482794012068018,0.230132994858351,-0.0482794012068018,0.230132994858351,-0.0482794012068018,0.230132994858351,-0.0482794012068018,0.230132994858351,-0.0482794012068018,0.230132994858351,-6.09197834217219e-05,0.999394469153369,-7.67701123501832e-05,0.999394469153369,-7.67701123501832e-05,0.999394469153369,-7.67701123501832e-05,0.999394469153369,-7.67701123501832e-05,0.999394469153369,-7.67701123501832e-05,0.999394469153369
"Dglucy",0.00868521603508166,0.735923925158817,-0.0121095274281025,0.736161838211999,-0.0121095274281025,0.736161838211999,-0.0121095274281025,0.736161838211999,-0.0121095274281025,0.736161838211999,-0.0121095274281025,0.736161838211999,0.0892216142995639,0.1497126819509,0.0830094744573277,0.0587665135997548,0.0830094744573277,0.0587665135997548,0.0830094744573277,0.0587665135997548,0.0830094744573277,0.0587665135997548,0.0830094744573277,0.0587665135997548,-3.34136928580383e-05,0.999394469153369,-7.96341122880265e-07,0.999394469153369,-7.96341122880265e-07,0.999394469153369,-7.96341122880265e-07,0.999394469153369,-7.96341122880265e-07,0.999394469153369,-7.96341122880265e-07,0.999394469153369
"Dhcr7",-0.00239076370577787,0.945413593086195,0.00226454704629261,0.949109310179631,0.00226454704629261,0.949109310179631,0.00226454704629261,0.949109310179631,0.00226454704629261,0.949109310179631,0.00226454704629261,0.949109310179631,0.00713829448747455,0.915912134721802,0.172310171369683,0.000434318838334892,0.172310171369683,0.000434318838334892,0.172310171369683,0.000434318838334892,0.172310171369683,0.000434318838334892,0.172310171369683,0.000434318838334892,-2.01698089347747e-05,0.999394469153369,-6.66400900436489e-05,0.999394469153369,-6.66400900436489e-05,0.999394469153369,-6.66400900436489e-05,0.999394469153369,-6.66400900436489e-05,0.999394469153369,-6.66400900436489e-05,0.999394469153369
"Dhrs1",-0.025754092560993,0.711743306164316,0.00387817160018027,0.883244882292024,0.00387817160018027,0.883244882292024,0.00387817160018027,0.883244882292024,0.00387817160018027,0.883244882292024,0.00387817160018027,0.883244882292024,-0.00455870609495191,0.933165448298171,0.150681256509871,0.00919231281063706,0.150681256509871,0.00919231281063706,0.150681256509871,0.00919231281063706,0.150681256509871,0.00919231281063706,0.150681256509871,0.00919231281063706,2.6511814208251e-06,0.999394469153369,3.89230990463759e-06,0.999394469153369,3.89230990463759e-06,0.999394469153369,3.89230990463759e-06,0.999394469153369,3.89230990463759e-06,0.999394469153369,3.89230990463759e-06,0.999394469153369
"Dhrs3",-0.00548659245119691,0.822571714878339,0.000820201933912747,0.985353233670074,0.000820201933912747,0.985353233670074,0.000820201933912747,0.985353233670074,0.000820201933912747,0.985353233670074,0.000820201933912747,0.985353233670074,0.0121531578103281,0.876543633840049,-0.161994555881702,6.46074635137086e-07,-0.161994555881702,6.46074635137086e-07,-0.161994555881702,6.46074635137086e-07,-0.161994555881702,6.46074635137086e-07,-0.161994555881702,6.46074635137086e-07,3.04876880186184e-05,0.999394469153369,6.01833851739236e-06,0.999394469153369,6.01833851739236e-06,0.999394469153369,6.01833851739236e-06,0.999394469153369,6.01833851739236e-06,0.999394469153369,6.01833851739236e-06,0.999394469153369
"Dhx16",0.00377268014252948,0.907472063418308,0.00219586454576852,0.94010314220798,0.00219586454576852,0.94010314220798,0.00219586454576852,0.94010314220798,0.00219586454576852,0.94010314220798,0.00219586454576852,0.94010314220798,0.286934260902428,4.57284431363009e-09,0.255465974887293,8.63674802090936e-06,0.255465974887293,8.63674802090936e-06,0.255465974887293,8.63674802090936e-06,0.255465974887293,8.63674802090936e-06,0.255465974887293,8.63674802090936e-06,5.06295109741793e-05,0.999394469153369,9.55972023472735e-06,0.999394469153369,9.55972023472735e-06,0.999394469153369,9.55972023472735e-06,0.999394469153369,9.55972023472735e-06,0.999394469153369,9.55972023472735e-06,0.999394469153369
"Dhx36",0.0056400913149445,0.880503143298369,0.00518663073881332,0.813978626491146,0.00518663073881332,0.813978626491146,0.00518663073881332,0.813978626491146,0.00518663073881332,0.813978626491146,0.00518663073881332,0.813978626491146,-0.167121305829165,1.13868565243278e-05,0.327903538137751,2.68679309645575e-06,0.327903538137751,2.68679309645575e-06,0.327903538137751,2.68679309645575e-06,0.327903538137751,2.68679309645575e-06,0.327903538137751,2.68679309645575e-06,2.0858397118918e-05,0.999394469153369,7.51732250309456e-06,0.999394469153369,7.51732250309456e-06,0.999394469153369,7.51732250309456e-06,0.999394469153369,7.51732250309456e-06,0.999394469153369,7.51732250309456e-06,0.999394469153369
"Diras2",-0.0284451763832663,0.711743306164316,-0.0330626079815575,0.711743306164316,-0.0330626079815575,0.711743306164316,-0.0330626079815575,0.711743306164316,-0.0330626079815575,0.711743306164316,-0.0330626079815575,0.711743306164316,-0.137341666797287,4.13438149721069e-05,0.156244594799733,1.2913066326721e-06,0.156244594799733,1.2913066326721e-06,0.156244594799733,1.2913066326721e-06,0.156244594799733,1.2913066326721e-06,0.156244594799733,1.2913066326721e-06,3.90757327840739e-05,0.999394469153369,-3.71184123951615e-05,0.999394469153369,-3.71184123951615e-05,0.999394469153369,-3.71184123951615e-05,0.999394469153369,-3.71184123951615e-05,0.999394469153369,-3.71184123951615e-05,0.999394469153369
"Dis3",0.00740876566665366,0.803941106898284,0.00594905600880634,0.725193252684181,0.00594905600880634,0.725193252684181,0.00594905600880634,0.725193252684181,0.00594905600880634,0.725193252684181,0.00594905600880634,0.725193252684181,-0.1763116641978,0.000447008673572971,0.391899399013985,5.07297007992656e-05,0.391899399013985,5.07297007992656e-05,0.391899399013985,5.07297007992656e-05,0.391899399013985,5.07297007992656e-05,0.391899399013985,5.07297007992656e-05,2.48775840810132e-05,0.999394469153369,8.61842597243892e-06,0.999394469153369,8.61842597243892e-06,0.999394469153369,8.61842597243892e-06,0.999394469153369,8.61842597243892e-06,0.999394469153369,8.61842597243892e-06,0.999394469153369
"Disp3",0.00944960977615892,0.722839928894174,-0.00113215945537475,0.978340696813461,-0.00113215945537475,0.978340696813461,-0.00113215945537475,0.978340696813461,-0.00113215945537475,0.978340696813461,-0.00113215945537475,0.978340696813461,0.167583000141142,0.00855072441338402,0.161680318162836,2.61899872656364e-05,0.161680318162836,2.61899872656364e-05,0.161680318162836,2.61899872656364e-05,0.161680318162836,2.61899872656364e-05,0.161680318162836,2.61899872656364e-05,-3.53294604108153e-05,0.999394469153369,2.95137047661883e-05,0.999394469153369,2.95137047661883e-05,0.999394469153369,2.95137047661883e-05,0.999394469153369,2.95137047661883e-05,0.999394469153369,2.95137047661883e-05,0.999394469153369
"Dixdc1",0.0116889721460024,0.735923925158817,0.0118422201956723,0.765608432166875,0.0118422201956723,0.765608432166875,0.0118422201956723,0.765608432166875,0.0118422201956723,0.765608432166875,0.0118422201956723,0.765608432166875,-0.106222020974812,0.0224079832990115,-0.0598605429518858,0.0521334186465508,-0.0598605429518858,0.0521334186465508,-0.0598605429518858,0.0521334186465508,-0.0598605429518858,0.0521334186465508,-0.0598605429518858,0.0521334186465508,5.64939345791446e-05,0.999394469153369,5.30502198824427e-05,0.999394469153369,5.30502198824427e-05,0.999394469153369,5.30502198824427e-05,0.999394469153369,5.30502198824427e-05,0.999394469153369,5.30502198824427e-05,0.999394469153369
"Dld",-0.00496825007419748,0.898383659268385,-0.00154457203511993,0.951565723310793,-0.00154457203511993,0.951565723310793,-0.00154457203511993,0.951565723310793,-0.00154457203511993,0.951565723310793,-0.00154457203511993,0.951565723310793,-0.135579177371871,0.000333120870813559,0.0145188168036385,0.859269905465608,0.0145188168036385,0.859269905465608,0.0145188168036385,0.859269905465608,0.0145188168036385,0.859269905465608,0.0145188168036385,0.859269905465608,6.15776772620369e-05,0.999394469153369,1.89894460676673e-05,0.999394469153369,1.89894460676673e-05,0.999394469153369,1.89894460676673e-05,0.999394469153369,1.89894460676673e-05,0.999394469153369,1.89894460676673e-05,0.999394469153369
