"","MQ202M.log2FoldChange","MQ202M.padj","MQ802M.log2FoldChange","MQ802M.padj","MQ922M.log2FoldChange","MQ922M.padj","MQ1112M.log2FoldChange","MQ1112M.padj","MQ1402M.log2FoldChange","MQ1402M.padj","MQ1752M.log2FoldChange","MQ1752M.padj","MQ206m.log2FoldChange","MQ206m.padj","MQ806m.log2FoldChange","MQ806m.padj","MQ926m.log2FoldChange","MQ926m.padj","MQ1116m.log2FoldChange","MQ1116m.padj","MQ1406m.log2FoldChange","MQ1406m.padj","MQ1756m.log2FoldChange","MQ1756m.padj","MQ2010m.log2FoldChange","MQ2010m.padj","MQ8010m.log2FoldChange","MQ8010m.padj","MQ9210m.log2FoldChange","MQ9210m.padj","MQ11110m.log2FoldChange","MQ11110m.padj","MQ14010m.log2FoldChange","MQ14010m.padj","MQ17510m.log2FoldChange","MQ17510m.padj","FQ202M.log2FoldChange","FQ202M.padj","FQ802M.log2FoldChange","FQ802M.padj","FQ922M.log2FoldChange","FQ922M.padj","FQ1112M.log2FoldChange","FQ1112M.padj","FQ1402M.log2FoldChange","FQ1402M.padj","FQ1752M.log2FoldChange","FQ1752M.padj","FQ206m.log2FoldChange","FQ206m.padj","FQ806m.log2FoldChange","FQ806m.padj","FQ926m.log2FoldChange","FQ926m.padj","FQ1116m.log2FoldChange","FQ1116m.padj","FQ1406m.log2FoldChange","FQ1406m.padj","FQ1756m.log2FoldChange","FQ1756m.padj","FQ2010m.log2FoldChange","FQ2010m.padj","FQ8010m.log2FoldChange","FQ8010m.padj","FQ9210m.log2FoldChange","FQ9210m.padj","FQ11110m.log2FoldChange","FQ11110m.padj","FQ14010m.log2FoldChange","FQ14010m.padj","FQ17510m.log2FoldChange","FQ17510m.padj"
"mmu-miR-24-2-5p",0.00598449259283007,0.84785837697928,0.00187085827353208,0.991059448963777,0.000224019361442787,0.987020564614848,0.0241951094755983,0.818174148577714,0.000164931895438857,0.968109333246085,0.00656013450706562,0.828328457507179,0.0469815355293756,0.753909034536157,0.0505558567145943,0.670721286582443,0.0495961406105869,0.70822129675649,0.172456553074194,0.192323125786067,-0.048092664089542,0.706278353939357,0.0212278315741034,0.889427107190621,-0.0816348005122076,0.475412644538478,1.7639146961611e-05,0.988173575030978,0.00782975277901971,0.921623286126155,5.7727440264434e-05,0.982811141988123,0.00288522769603722,0.994566178978499,0.0241427628106117,0.81975790808643,3.1777568533506e-05,0.998560089507991,7.18712540902077e-05,0.963672222138512,-0.0271792273758575,0.805780983451192,-7.31750087679767e-05,0.991841773703372,-0.00029642176756731,0.988219181429296,-2.45173117007328e-06,0.996379597326702,-0.223907922929012,0.07895608174414,-0.19866506043294,0.119466731938707,-0.21026707353468,0.0978744091723508,-0.235422904287691,0.0629911011520555,-0.277581037521087,0.0286181522322639,-0.079702772714216,0.562314359031093,-0.000110191479672732,0.99801653984132,-5.23867148268907e-05,0.9878475335535,-0.00010563820454216,0.993599793741276,0.000562318831717224,0.998976523335555,-0.0629061744574211,0.353009461064636,0.0038096808327819,0.966855394889455
"mmu-miR-24-3p",0.00333067439067865,0.938555099586936,0.0237887170750364,0.787352552176488,9.06465709414738e-05,0.987020564614848,0.0221190875824649,0.818174148577714,3.51217819531506e-05,0.968109333246085,0.00770966412924849,0.825775148396285,-0.407672650289067,0.0105986076456168,-0.138357809284467,0.328070822997493,-0.516246228324572,0.00112331043211044,0.618005281977957,7.77156001639102e-05,-0.00334284125245224,0.985685790618569,-0.158881081186165,0.325156739227509,-0.00481734821289263,0.985644260088657,-1.34858662808277e-05,0.988173575030978,0.00571839583568028,0.921623286126155,-7.10825772844933e-05,0.982811141988123,0.000217363666750603,0.994566178978499,-0.00892470858591488,0.927087238677307,2.23985076868417e-05,0.998560089507991,0.000123728297604318,0.963672222138512,-0.00093104314790096,0.980218939521548,0.000133949689916852,0.991841773703372,7.73291447727128e-05,0.988219181429296,-2.35728739640039e-05,0.996379597326702,-0.928395532225261,9.29599496023873e-11,-0.73566083171546,2.81404377421084e-07,-0.876619896647202,1.10798675075351e-09,-0.764214342879644,1.1419734762644e-07,-1.02108745784147,1.26626942513106e-12,-0.454808037664666,0.00166653378360332,2.451685149599e-05,0.99801653984132,-4.35770974525279e-05,0.9878475335535,-1.91904101061316e-05,0.993599793741276,-0.00282408365137604,0.998976523335555,-0.0401808832185648,0.569358314571683,-0.0182484824095534,0.916222886188365
"mmu-miR-25-3p",0.00434810483718939,0.938555099586936,0.00139218330266785,0.991059448963777,-4.06731021093751e-05,0.987020564614848,0.00495732540041305,0.962205825413855,0.000147063431180899,0.968109333246085,-0.00371797971861853,0.951710287408903,0.0674650041073715,0.557442945361601,0.0317618032013224,0.732144361048449,0.10986723347431,0.315412422411277,0.131846442950091,0.201052761706881,0.137318569406227,0.192415367883661,0.00743311384243216,0.949263797626297,0.0909193008186176,0.438723109247392,5.22015968129531e-05,0.988173575030978,-0.00450789916440728,0.971299945994313,-0.000246371240810362,0.982811141988123,-0.0023440963724632,0.994566178978499,-0.037299136874212,0.64006197442353,-3.1075784125028e-05,0.998560089507991,5.29932304475392e-05,0.975185887690989,0.0148289016061379,0.908721780597293,0.000150712213950669,0.991841773703372,5.06143459130874e-05,0.988219181429296,-5.4966609203663e-05,0.996379597326702,0.487141815436128,9.37047348234705e-07,0.442637776695049,1.00639984554387e-05,0.448432491830023,7.13771922007934e-06,0.444494203681276,8.38709755720476e-06,0.340870642323732,0.000718587377652726,0.285197931989052,0.00497085522681842,0.000320273648522266,0.99801653984132,0.000215401589559659,0.9878475335535,0.000161385066654164,0.993599793741276,0.00914557814800987,0.994539651227344,0.147389503155481,0.0561217233656717,-0.00726117669700769,0.966855394889455
"mmu-miR-26a-5p",-0.0147156254782394,0.84785837697928,-0.0542469347250089,0.484502724298915,-0.000137158541353996,0.987020564614848,-0.0585939785593105,0.533095862332864,-0.000224546854281807,0.968109333246085,-0.0278365678018359,0.757472554209522,-0.148370308262561,0.0244529612203125,-0.10570207756519,0.0831573698126951,-0.0408183189131324,0.542340677924523,-0.235614081796946,0.000308818101145493,-0.102999415513905,0.108032165475181,-0.1623728538075,0.0170562818976292,-0.149407499946604,0.0671892024800183,0.000210272353688133,0.988173575030978,0.0454532699042865,0.746193589844521,6.48040495787664e-05,0.982811141988123,0.00960936806872635,0.908254767503384,-0.000161490527868609,0.988964459757944,-0.000328203599678357,0.998560089507991,-0.000461639868765336,0.963672222138512,-0.029938090728253,0.833205115726609,-0.000139121922701187,0.991841773703372,-0.000387772416507876,0.988219181429296,-3.96394618547848e-05,0.996379597326702,-0.0582792546734507,0.378348038269146,-0.0927962444835461,0.138694147956241,-0.041413999248475,0.517707289596097,-0.0309565954015736,0.643089573063269,0.00394067326021285,0.956941728282811,-0.113904906090708,0.0695445294431495,-0.000486429531450861,0.99801653984132,-0.000277496702975835,0.9878475335535,-0.000316095880416808,0.993599793741276,-0.0322421020489503,0.513839731804679,-0.0421962350323868,0.569358314571683,-0.00708753229075012,0.966855394889455
"mmu-miR-26b-5p",-0.0134891036294026,0.781144751423298,-0.0297397496684518,0.787352552176488,-0.000254806751004459,0.987020564614848,-0.0783802725276906,0.363058637122813,-0.000317016525422419,0.968109333246085,-0.01363014530909,0.795095451154907,-0.551974609023537,8.12224082593606e-08,-0.521624176562483,4.687715186728e-07,-0.54906661588314,1.00539367257235e-07,-0.584222276603635,1.42207500551549e-08,-0.459214752129383,9.1187665664426e-06,-0.46266345905099,3.04584668388102e-05,0.0453819910982018,0.725325718108312,1.26384005995243e-05,0.988173575030978,0.0235984409280204,0.822580003957548,5.27059615820897e-05,0.982811141988123,0.00391575865716834,0.969712432695014,0.0671905085274702,0.469688177095222,0.000197398828965072,0.998560089507991,-7.2463545970326e-05,0.963672222138512,0.00458508550122844,0.949847136976723,6.64690865773797e-05,0.991841773703372,0.000248362593336426,0.988219181429296,8.55265277709535e-05,0.996379597326702,-0.502058812431118,1.39699904201587e-07,-0.524295069985929,3.92520028683177e-08,-0.506706092639869,1.11067499052154e-07,-0.435448170193024,5.2252586482177e-06,-0.479228388087788,5.80081843843867e-07,-0.495264921046246,2.16449880008393e-07,-7.50260279769186e-06,0.99801653984132,-6.46350573091989e-05,0.9878475335535,-6.76022410207974e-06,0.993599793741276,-0.0122256076265548,0.949846457303694,0.0576370733335743,0.480283938812309,0.00603611138379462,0.966855394889455
"mmu-miR-27a-3p",0.00734367380703324,0.84785837697928,-0.0275025461504514,0.787352552176488,-7.77146495770363e-05,0.987020564614848,0.0249813005866561,0.818174148577714,5.21287591230282e-05,0.968109333246085,-0.00727908955445598,0.825775148396285,-0.701631070748706,1.17591029463005e-07,-0.632245821184172,2.12032452542209e-06,-0.711018493987919,1.07950684980515e-07,-0.875786366367607,2.82103214602037e-11,-0.889936327739995,3.16827305202222e-11,-0.708249457537813,7.32779167343946e-07,-0.0910160789501047,0.414321298080204,-6.37841265966136e-05,0.988173575030978,0.00759533827549922,0.921623286126155,-0.000297784085411524,0.901712262608085,-2.44368802147164e-05,0.998618928112762,-0.0166334113486613,0.877487428226952,-0.000108914697816246,0.998560089507991,0.000323697881931317,0.963672222138512,-0.0201164526305677,0.857493048566173,0.000325497647637285,0.991841773703372,-0.000182038087788542,0.988219181429296,-3.95793468382581e-05,0.996379597326702,-0.665177973551185,5.65123595037331e-08,-0.567131658342618,4.1476926913208e-06,-0.651798755884805,1.34327785884384e-07,-0.6686931050537,6.05386466562511e-08,-0.708757235400836,1.54906422715307e-08,-0.586718334934323,2.1360536259097e-06,-7.17224845705293e-05,0.99801653984132,-0.00011096069920458,0.9878475335535,-0.000110097059631282,0.993599793741276,-0.00889497475886741,0.994539651227344,-0.0581605403064394,NA,-0.00437019860837072,0.966855394889455
"mmu-miR-27b-3p",0.00150895394076093,0.974037410012488,-0.00509497594170437,0.96843733815807,-0.000156486371535181,0.987020564614848,0.0367288524398337,0.692073881790003,0.000699573718127126,0.968109333246085,0.0161883503900752,0.820652168263667,-0.433658012374763,5.7306531570459e-12,-0.371510028714817,4.05513517906873e-09,-0.413661670044253,5.69944449339910e-11,-0.435420129007909,4.2732086398747e-12,-0.426684978038874,1.38772650783901e-11,-0.476889331978518,1.64817858623821e-12,-0.11204844567963,0.239087501477216,0.00017727240230917,0.988173575030978,0.00378263530029535,0.974319251473484,-0.000634222276703818,0.901712262608085,0.00471389229503534,0.949394866897774,-0.120764032160144,0.0940038607414401,0.000134031228124228,0.998560089507991,0.000276333983655488,0.963672222138512,-0.0092023787375018,0.938356681738888,0.000466667449715569,0.991841773703372,3.52314845740026e-05,0.988219181429296,0.000162533348461664,0.996379597326702,-0.282660367680875,1.43877147293391e-06,-0.232877890606594,9.01858383664571e-05,-0.236047708416572,6.38652952542191e-05,-0.307117403541045,1.54966175292124e-07,-0.272056386263041,4.29976896792368e-06,-0.297191760859717,4.86030904858732e-07,-0.000240032831203375,0.99801653984132,-0.000105484164472248,0.9878475335535,-0.000325171165892516,0.993599793741276,-0.0127684241841745,0.994539651227344,-0.015334947317076,0.8791563197911,-0.0305986814568812,0.836831961279806
"mmu-miR-27b-5p",0.0105889433507787,0.844711388658837,0.021132940332048,0.867446624706153,-8.24995091721603e-05,0.987020564614848,0.0520866646528865,0.595651179163916,-0.000121670569441025,0.968109333246085,0.00711099624878712,0.828328457507179,0.0830212278896812,0.526902769380954,0.076374457550682,0.48255226347473,0.347029685940986,0.00504028940289376,-0.0067487162699128,0.951522343557696,0.155658793353115,0.194947096766389,0.0258984998171643,0.848027036193981,-0.0367545551789846,0.78899279379894,8.26512650651788e-05,0.988173575030978,-0.0152334587486606,0.836017628585822,-0.000118538763643529,0.982811141988123,0.000340921838086187,0.994566178978499,-0.00306556081003638,0.959305899537907,-0.000171991134429667,0.998560089507991,5.45280628135621e-05,0.963672222138512,-0.0179841946999457,0.883898954822329,0.000138590362365296,0.991841773703372,-0.000319225598494073,0.988219181429296,-4.39025698010103e-05,0.996379597326702,0.45644040615103,3.0716224570868e-05,0.327988811279528,0.00401922198395759,0.506616913940068,4.64387111614173e-06,0.453407831436379,4.14654677565539e-05,0.482432944217694,2.07726329104757e-05,0.357890453189728,0.00171799082139287,-0.0001123449521954,0.99801653984132,-0.000118387960228663,0.9878475335535,-9.6945419613668e-05,0.993599793741276,-0.00542992095079184,0.998976523335555,-0.0337378211392859,NA,-0.00628823602547835,0.966855394889455
"mmu-miR-28a-5p",0.000691001462930124,0.974305181831073,-0.0229596413627084,0.851251666369464,-0.000110869753283927,0.987020564614848,0.00790471616887373,0.95680716540209,3.14270661651306e-05,0.968109333246085,0.0137049253658335,0.781378363475967,0.193412117621107,0.123484906717372,0.10148711817932,0.352353645325128,0.136963998878057,0.276757751783645,0.021882762224165,0.846823610295253,0.167807257299576,0.16477244057037,0.158768648144331,0.206219270505329,-0.203238790510939,0.0657743981959902,-0.000106792196185194,0.988173575030978,-0.0187704799531901,0.825564932537104,-0.000356984914456534,0.816364052925813,-0.00711769803669648,0.911627866334442,0.00586088821012653,0.927087238677307,-0.00021247318149833,0.998560089507991,-0.000126011444602795,0.963672222138512,-0.0130055482231076,0.934218297996446,-0.000177423225443492,0.991841773703372,-8.11171567497764e-05,0.988219181429296,3.93229292097606e-05,0.996379597326702,0.165872261560895,0.140753298466606,0.198985231647708,0.0781601481687076,0.128406852417346,0.261066978104742,0.108980004762892,0.345930259596603,0.359765777694111,0.00117805661445688,0.0945138777836481,0.437515923308157,-0.000151789502725054,0.99801653984132,-4.98311617812753e-05,0.9878475335535,-6.01950646057947e-05,0.993599793741276,-0.00862966182783954,0.994539651227344,-0.00980720315050086,NA,-0.0038733371724077,0.966855394889455
"mmu-miR-298-5p",0.00202083802346298,0.938555099586936,-0.0141601716443883,0.859325231631317,-9.83252627186589e-05,0.987020564614848,0.0357092802033393,0.603140001190462,-6.32395252862511e-05,0.968109333246085,-0.00572634895672308,0.820652168263667,0.65961708837244,0.00336518204919529,0.623536617311951,0.00646317463989163,0.594467631259145,0.00860898882448026,0.217972636709801,0.335154932407881,0.654500990674324,0.00375193908550486,0.43360709328699,0.0699709878402652,-0.110469700017006,0.203288369453714,-1.93707642234588e-05,0.988173575030978,-0.0112347346416494,0.825564932537104,9.83601035810442e-06,0.982811141988123,-0.00118523025614924,0.994566178978499,-0.0441127913816111,0.668556000529755,-1.463943020224e-05,0.998560089507991,-0.0001313799505861,0.963672222138512,-0.0176055199497844,0.805780983451192,-0.000149769665702249,0.991841773703372,-8.53773098617631e-05,0.988219181429296,-4.37302488287258e-05,0.996379597326702,0.146981446907653,0.496496740881288,0.479393890628718,0.0191723229770954,0.317345963879008,0.120422944754407,0.215319653684558,0.299464459354626,0.452914953435,0.0278010838381249,0.28714150452367,0.16871051332552,4.17572580101123e-05,0.99801653984132,2.02760817740597e-05,0.9878475335535,0.000107673559835952,0.993599793741276,-0.000493106643200046,0.998976523335555,-0.0124782489939187,0.863336937002608,0.00855188140822416,0.946336668002236
"mmu-miR-29a-3p",-0.0143750070733459,0.84785837697928,-0.101720980717678,0.24144016538334,-0.000280283379280141,0.987020564614848,-0.0859849861258731,0.248366708929719,-5.11935716326418e-05,0.968109333246085,-0.0292259594236892,0.757472554209522,-0.1641194974474,0.0111984298240025,-0.143695457982841,0.0190120736482489,-0.126152504082146,0.0500457783464082,-0.12453775167888,0.0465433043277269,-0.210415519523386,0.000933576417372282,-0.188480111420192,0.00525770954744388,-0.0897303178483897,0.384326816021731,0.000275625227591834,0.988173575030978,0.0497777411483082,0.59997561222799,-5.92820117730104e-05,0.982811141988123,0.00446775591032656,0.969712432695014,0.0115971871802122,0.819176944915362,-0.000604880137580481,0.998560089507991,-0.000359256455603413,0.963672222138512,-0.014866726392558,0.923401414175583,-4.85319560555194e-05,0.991841773703372,-0.000560521760067225,0.988219181429296,0.000154983193971008,0.996379597326702,-0.15042447797468,0.0127751810738188,-0.157295374833219,0.0096427350871012,-0.223216331908086,0.000182747354341286,-0.131125630523927,0.0307201438776023,-0.160008269574954,0.00801843562958611,-0.163324376210693,0.00673546755376324,5.84927716471619e-05,0.99801653984132,-2.67289058890953e-05,0.9878475335535,0.000247976721598655,0.993599793741276,-0.0129179000937109,0.994539651227344,-0.0630412723023633,0.342730078664332,-0.0208875830572742,0.916222886188365
"mmu-miR-29a-5p",-0.00729348695335628,0.84785837697928,-0.0789110164082537,0.249114485319718,-0.000290002513622217,0.987020564614848,-0.100209242946453,0.201303400919,-0.0002610659165741,0.968109333246085,-0.00636761781224233,0.859058718664594,0.0258214710236764,0.873317388649926,0.2547342967278,0.0650702190789449,0.127497011042632,0.38677188851765,0.237827763600884,0.0875656879455218,0.128770183008038,0.353979130237234,0.344090704258877,0.0224936524588893,-0.0183635728368508,0.921591585165481,5.31787178196794e-06,0.988173575030978,0.0225578089115121,0.822580003957548,-1.66539587935559e-05,0.982811141988123,0.00616277021949797,0.949394866897774,0.0319785961765573,0.684287886069121,0.000346411106662853,0.998560089507991,0.000482313355284856,0.69856077173079,0.0218540678731396,0.833205115726609,0.000433148532693622,0.991841773703372,0.000337087594842488,0.988219181429296,0.000331188750597879,0.996379597326702,-0.0135732013624484,0.915939544033021,-0.193350861744407,0.133782610159684,-0.110424862916851,0.394142168980807,-0.161684903206379,0.206895457773701,-0.0944236914372538,0.487934518387785,-0.156016672529889,0.243449843387182,-0.000109688066621927,0.99801653984132,-0.00014538824485798,0.9878475335535,-5.72675585612184e-05,0.993599793741276,-0.00790423601948824,0.998976523335555,-0.0247612147021334,NA,-0.0256188301091969,0.888862191365601
"mmu-miR-29b-2-5p",0.00655886833561066,0.84785837697928,0.0206998070134344,0.840958793343715,-8.97257547618379e-05,0.987020564614848,0.012676570679016,0.920117466863614,3.6312952076707e-05,0.968109333246085,0.00752777882488848,0.825775148396285,0.683801522626855,0.000384055761547676,0.772289529365415,6.82764145998118e-05,0.794555962439064,4.03271239676328e-05,0.75057602693314,6.81076389596379e-05,0.895272791978433,2.85211134832016e-06,0.803809682476038,6.86411600262803e-05,0.0238715279707193,0.87643908484116,-1.28654600300437e-05,0.988173575030978,-0.0104129834052485,0.859274591683777,4.96421891603207e-05,0.982811141988123,0.000581240785952817,0.994566178978499,0.0678881403629416,0.479930146560202,-1.85758528310401e-05,0.998560089507991,-4.64785848265182e-05,0.963672222138512,0.0267850113422485,0.804715885144066,0.000195705682852339,0.991841773703372,6.25128676925511e-05,0.988219181429296,9.53619126425407e-05,0.996379597326702,0.790352462674091,4.111669389884e-07,0.453032535490059,0.00580682213371959,0.668602522375642,3.08983032335379e-05,0.665729666156818,3.35310498975623e-05,0.416351862309959,0.0136885849057093,0.470005311536667,0.00437060716772923,-3.60013230704383e-05,0.99801653984132,-7.82136702045958e-05,0.9878475335535,-8.71108096139696e-05,0.993599793741276,-0.00109348607488585,0.998976523335555,0.0526665520065179,NA,-0.00964840794620172,0.946336668002236
"mmu-miR-29b-3p",-0.00396877544819762,0.938555099586936,-0.00502998588980938,0.96843733815807,0.000222463341412475,0.987020564614848,-0.00135383309543299,0.995724426279311,-0.000100035446942133,0.968109333246085,0.00260753762650718,0.975100615872371,0.153613146384504,0.143776243613428,0.113886284557467,0.220456043428088,0.10695233700536,0.304869964285957,0.0480826849533061,0.605514425865576,-0.0302370205340073,0.75207617052103,0.194832354748862,0.0683764314503666,0.0249881910487766,0.885575835045163,3.79696173055113e-06,0.988173575030978,0.0232770854294263,0.822580003957548,-0.000267026729843918,0.982811141988123,-0.00589901833310895,0.949394866897774,0.0198226328625991,0.819176944915362,-9.35149919635691e-05,0.998560089507991,0.00034687323398592,0.963672222138512,-0.0202685818559638,0.883898954822329,0.000144554308143759,0.991841773703372,2.0491059476409e-05,0.988219181429296,6.580522074582e-05,0.996379597326702,-0.155819227504644,0.111262552991714,-0.0823287545631876,0.415790427206704,-0.199019238541144,0.0391141808286969,-0.093139299232484,0.348033661376759,-0.0659597123116205,0.519627381442189,-0.0263527149902578,0.827167913837051,-9.82041533035277e-05,0.99801653984132,-0.00022059243966459,0.9878475335535,-1.53090658061992e-05,0.993599793741276,-0.0140248852246866,0.890063395382984,-0.0857543270773906,0.273361210835403,-0.00487762039342349,0.966855394889455
"mmu-miR-29c-3p",-0.00892699465794418,0.84785837697928,-0.066176728175111,0.382611443508056,-9.05794619380125e-05,0.987020564614848,-0.0901819560359149,0.274112771880197,-8.34527076248662e-05,0.968109333246085,-0.012028625813439,0.825775148396285,-0.0845061980654952,0.3694755166418,-0.037814724058103,0.63549967484443,-0.119956061780594,0.185439306777043,0.00461578816217586,0.951522343557696,-0.139879629775245,0.11101668543976,-0.0115593546217163,0.91172163558355,-0.118739687832599,0.278637559812602,9.97713685045908e-06,0.988173575030978,0.0385912568312485,0.75384918423295,-0.000152038382506628,0.982811141988123,0.00304680121128859,0.994566178978499,0.0498380310088751,0.479930146560202,-0.000183313414901737,0.998560089507991,0.000100608861387815,0.963672222138512,-0.0331834207278816,0.827096891928255,0.00011954333293074,0.991841773703372,-0.000239749173904798,0.988219181429296,0.000174593962211761,0.996379597326702,-0.198638715253661,0.0180290341893998,-0.174892725644012,0.0397372169140547,-0.303082459720779,0.000267667929072577,-0.110015049261802,0.203071104030419,-0.155750431338938,0.0678240811070815,-0.0804363396540461,0.371663902122098,-6.41806440194869e-05,0.99801653984132,-0.000210685853447928,0.9878475335535,6.91100051995209e-05,0.993599793741276,-0.0153256067092893,0.890063395382984,-0.0394877081385549,0.624248973074988,0.0125304128512543,0.938966540689172
"mmu-miR-29c-5p",-0.0020951911215171,0.938555099586936,0.0281348740430118,0.780855098913165,4.64213701468618e-07,0.997988888087014,0.0168783917421798,0.889932578697016,-5.54465712157323e-05,0.968109333246085,0.00220583769582423,0.975100615872371,0.611502145226404,0.000127321443364529,0.573005010494329,0.000401751677168066,0.533303543728819,0.00110395804419731,0.708502422624119,5.97044136857402e-06,0.567429925155597,0.000461490274146353,0.53449736454724,0.00184055403295433,0.15005025744925,0.1315065958812,2.35495512698074e-05,0.988173575030978,0.0161323728193504,0.836017628585822,0.000112716500390603,0.982811141988123,-0.000312399028570314,0.994566178978499,0.0136220915566839,0.911660654685615,0.000199652959514041,0.998560089507991,5.23776201021569e-05,0.963672222138512,0.00931543976455359,0.938356681738888,0.00011428030639685,0.991841773703372,0.000253392955838682,0.988219181429296,0.000166579936741891,0.996379597326702,-0.0450691139824462,0.767324946213324,0.0985897773807646,0.496922919472719,-0.0462273269541115,0.752627525925802,-0.060506946004647,0.68005918631713,0.0657173389300746,0.665816398523614,0.235026190365318,0.0944649897752964,8.60320085926742e-06,0.99801653984132,-4.58948453504458e-05,0.9878475335535,5.79672783670941e-06,0.993599793741276,-0.00443755627730778,0.998976523335555,-0.00325903007579522,NA,0.00236913835160752,0.984498601531662
"mmu-miR-300-3p",-0.000723319662797036,0.978910706549104,-0.00900052540996784,0.96843733815807,-4.5415101696301e-05,0.987020564614848,0.0353287120846071,0.747612286836976,-5.44869787680315e-05,0.968109333246085,-0.00400412415475052,0.951710287408903,-1.21978784833396,5.25671640903371e-55,-1.05815129973007,1.01341036757673e-41,-1.0963769730058,7.89526735619999e-45,-0.646181845198208,1.24381860903069e-16,-0.81417233850896,1.70348026099994e-25,-1.01984366481704,2.88914018946783e-34,-0.052161873659846,0.698239219873681,-1.54161623501705e-05,0.988173575030978,-0.010236713644323,0.921623286126155,-0.000215441325170198,0.982811141988123,0.00417153904193992,0.969712432695014,0.0223902385120744,0.68444530975438,-0.000157287906112676,0.998560089507991,6.73105692122718e-05,0.979642108231077,0.00729653999054424,0.938356681738888,9.89365306013569e-05,0.991841773703372,0.000102501841651969,0.988219181429296,4.85380756281872e-05,0.996379597326702,-1.13420619852259,9.6376908991821e-56,-0.92331164481291,4.01431321297616e-37,-0.991628530014866,8.55238954471219e-43,-1.1431283294472,1.97103128464172e-56,-0.92395345972749,3.95968447786504e-37,-0.852927893065164,9.52549097689722e-32,-2.08180445634698e-05,0.99801653984132,0.000132111096394095,0.9878475335535,9.03608535658763e-06,0.993599793741276,0.00443686628315318,0.998976523335555,0.0405312175345137,0.610779580420223,0.0226214914270181,0.916222886188365
"mmu-miR-301a-3p",0.00621446820515079,0.861358420634081,-0.00288376859038103,0.990258439194742,0.000166662977364216,0.987020564614848,0.0355675609253537,0.747612286836976,-0.000222537379428429,0.968109333246085,0.0179769946545105,0.757472554209522,-0.530553117386461,2.17208328217408e-06,-0.587051219424832,1.87824743876711e-07,-0.720409200601739,1.29734082678715e-10,-0.733995399681646,4.84100718485103e-11,-0.634690079250561,1.68092138383564e-08,-0.664349993403336,3.2535236100762e-08,0.0028896003612392,0.985644260088657,-2.67911450631735e-05,0.988173575030978,-0.0216019200115657,0.822903169026996,-0.000324325203375764,0.901712262608085,0.00268528312811673,0.994566178978499,-0.0402509221114636,0.626256696256836,-1.23307045282876e-05,0.998560089507991,0.000261521054851905,0.963672222138512,-0.00139340773777088,0.980218939521548,0.000192709399485318,0.991841773703372,9.36237647726211e-05,0.988219181429296,7.07983860369984e-05,0.996379597326702,-0.428881393960909,3.79711602592476e-05,-0.381377884307633,0.000283902981261815,-0.449018545676801,1.63145868172738e-05,-0.488871814330409,2.70805069184311e-06,-0.464892093151698,9.05386007937273e-06,-0.425783303859169,5.08174878242376e-05,-1.66300476900887e-05,0.99801653984132,0.000119746683732373,0.9878475335535,7.9679876423859e-05,0.993599793741276,0.00108083074347025,0.998976523335555,0.0854059438855573,0.273361210835403,0.0222675193037571,0.916222886188365
"mmu-miR-301b-3p",-0.000993721113239761,0.969970278329457,-0.0173911691600015,0.866784635257662,-0.000410035857105731,0.987020564614848,-0.044289558566704,0.595758504905027,-0.0001891173644188,0.968109333246085,-0.00134630602587203,0.975100615872371,-0.659105565377743,8.55304934393346e-05,-0.766529414797914,6.99840688035971e-06,-0.603523226568111,0.000400350213117189,-0.702258729739252,2.14083809532631e-05,-0.437368124862581,0.00926305020109318,-0.731629076310128,6.26213201209608e-05,-0.0446675441569048,0.698239219873681,2.41650202330755e-05,0.988173575030978,-0.0202751356588785,0.806028681703285,-0.000200299431722938,0.901712262608085,-0.00401522039396856,0.949394866897774,-0.126013733243496,0.214589340906041,0.000233681112668975,0.998560089507991,9.23900047527059e-05,0.963672222138512,0.0113898804753434,0.908721780597293,0.000256266008379263,0.991841773703372,0.000115441108374644,0.988219181429296,8.2487955723953e-06,0.996379597326702,-0.298277273353892,0.0593649034731599,-0.157624004491538,0.342412597040867,-0.0380385144057987,0.807006235934427,-0.260660010125888,0.10129757405716,-0.247002322020339,0.128359630437589,-0.369321934817315,0.0235018861254762,-0.000202231613143062,0.99801653984132,-0.000146052160351554,0.9878475335535,-0.000245726269957755,0.993599793741276,-0.0253695477770864,0.544712424060553,-0.0247936168207435,NA,-0.354368018673114,0.011625586172683
